artist_id,artist_name,artist_handle,page_link,description,invited_by,twitter,instagram,n_following,n_followers
0xa448001baE1694A51A8Bc6774D93B6ba4D52A488,Ave Repin,averepin,https://foundation.app/@averepin,"Digital artist, NFT artist, director, photographer, AVE SaMurai",tkach_tem,https://twitter.com/ave_repin,,3,38
0x35Af1163327E87ee31e47592ac489E2A76c58db6,SAN,thelemonader,https://foundation.app/@thelemonader,"Sanpalton , Creative director at STYLAND and notRainProof, cut & sew brands .
Video director (antonsan.com) and Motion Graphics designer for over 6 years
https://vimeo.com/antonsan
notrainproof.com",techPotato,https://twitter.com/TLemonader,https://instagram.com/sanpalton,32,39
0x7F3CC08a50FAF655A16ca7bFefb6251D4bF379b4,J&A,starlink,https://foundation.app/@starlink,"Heavens gate
We are Starlink. An artistic duo based in Barcelona specialising in psychedelic, geometric and nonsensical crypto art.
J: Original meme guy, creator of the helios
A: Boring advert guy",gaff,https://twitter.com/JOR17AN,,46,46
0xa26a2851b9Dfa218392eDE0714BfF5775f2a6076,Lukas Hahn,lukashahn,https://foundation.app/@lukashahn,"Lukas Hahn is a motion designer, 3D artist and illustrator from Berlin, Germany. He explores cyber futurism, human individuality, storytelling and abstract forms through a range of digital techniques.",25m42,https://twitter.com/LukasHahn20,,27,56
0x78a37E262692a5faCE9340B80C7ab1d302EF6064,JOEL BIRCH,joeldtd,https://foundation.app/@joeldtd,"Singer of The Amity Affliction, artist.",,https://twitter.com/JoelDTD,,1,11
0x77d04628A093B243D9750F32893766c3d0B0449d,Phil Radford,mayaguy,https://foundation.app/@mayaguy,Experimental 3D artist. Playing with darkness and light. Maya & Bifrost vfx guy. Youtuber. Inspired by so many. 15 years deep in VFX. Now it's time for my creations to be enjoyed by others.,ThisIsReal,https://twitter.com/Strangebox_ltd,https://instagram.com/mayaguynft,81,146
0xa8c6990BC778611Ffd5B94Db6BeFefC7aE74b147,SHAKKABLOOD,shakkablood,https://foundation.app/@shakkablood,"3D visual artist and Graphic Designer based out of Baltimore, Maryland.",plsandty,https://twitter.com/shakkablood,https://instagram.com/shakkablood,64,80
0xD62E21D5ACC7178bD6D9a3F71512e249CBeD2cf4,Vlada Glinskaya,vladaglinskaya,https://foundation.app/@vladaglinskaya,"Hello everyone,
My name is Vlada, I am an artist from Belarus, you are welcome!:)",YeeiPlay,https://twitter.com/vlada_glinskaya,,98,174
0x2069b076Ae71106Ed81286DeE5c77550204c2977,WD3,thirdwd,https://foundation.app/@thirdwd,"Concept designer, animation director",PVNY,https://twitter.com/thirdWD,,20,52
0xA5C4a99986e5EA6854fe2819a33E44DDdC362E49,Czls,czls,https://foundation.app/@czls,"Each piece I make tells a story but in a poetic way. It must hide a strong message, blur for some, clear for others. I like to think my art speak to people who understand me.
Photoshop Wizard - Paris",sepsauce,https://twitter.com/Glme_Czls,https://instagram.com/cazalsguillaume,38,139
0xD086a933169645c8E2E922d0598c14Efb88E27d7,Victor Lozano,prozpris,https://foundation.app/@prozpris,Chicago-based digital artist. Creating pieces that inspire your mind to leave its current reality.,chemicalmessiah,https://twitter.com/Prozpris,,3,47
0x9A477a3A08BD1fd00Fc4eC362c4445d4701aab6d,Cullen 👁️,cullencolors,https://foundation.app/@cullencolors,"North Carolina based Crypto Artist.
UNCSA Visual Arts Alumni 2016.
Hand drawn, Single editions.
I'm here to tell my story through the hollow eye sockets of Skully Boy. 🖤",0x13BlockBeats,https://twitter.com/CullenColors,https://instagram.com/cullencolors,10,100
0x4208fb09d8aC096038aef6EE97e408bA83a74fa4,Happy Neon NFT,happy_neon_nft,https://foundation.app/@happy_neon_nft,"Jimmy Joe Roche is a Filmmaker residing in Baltimore, MD. He runs the cassette tape label Ultraviolet Light. Roche is a professor of Film and Media at Johns Hopkins University.",yoshisodeoka,https://twitter.com/Happy_Neon_NFT,,31,77
0x6091A224ec0e8BaE16125603d179D9fCE7aaD641,spacebuddha42.eth,spacebuddha42,https://foundation.app/@spacebuddha42,Delicious ambiguity it is....,itissoroush,https://twitter.com/Pravz_666,https://instagram.com/spacebuddha42,540,417
0x093c0D0516FFFd4088d97046A3FAED0e8B46c33D,Sergei Degtyaryov,weichensteller,https://foundation.app/@weichensteller,"A contemporary ukrainian artist and painter. I work both in traditional oil and digital media. Discovering the time and its impact, I am trying to capture an eternal moment.",SergeMarshen,https://twitter.com/Weichensteller1,https://instagram.com/weichensteller1,248,192
0xb480428d2451843e6273C6908A3d429f373933f8,Denis Boldyriev,denisbeaver,https://foundation.app/@denisbeaver,"Multidisciplinary designer and artist. 3d, 2d street art and a lot more is what I'm passionate about.",EugeneL,https://twitter.com/denisbldrv,https://instagram.com/denis_boldyriev,230,259
0x2b3636eA029Bce2e6c19Aac99ef24517ACf125ee,NFTMAZE,nftmaze,https://foundation.app/@nftmaze,"Solve me.
#NFTMAZE",rairaheem,https://twitter.com/nftmaze,,6,37
0x294837e0bfDAe93a2dFACCEaA09E6219bee3a7B3,Austin Bryan,teeparty,https://foundation.app/@teeparty,I like to paint a lot.,nftloctor,,,2,19
0xFd175499ecA2CBCd06C6710001AACCc41C44505b,Anonymous.,anonymousny,https://foundation.app/@anonymousny,"A Bristolian in Brooklyn
Award winning commercial photoshop user with over 20 years in the industry.
digital super-surrealist.
Est. 1980",christianpsart,https://twitter.com/ANYMS_NY,,10,30
0x6b216A545Ba93fCEC51e2ce255f6248F57Ea980D,Bezmiar,bezmiar,https://foundation.app/@bezmiar,"Artist, Illustrator and designer. A graduate of the Academy of Fine Arts in Gdańsk.
Bezmiar - in Polish means both 'vastness' and 'without measures'.",LeeRuby,https://twitter.com/Bezmiar1,https://instagram.com/bezmiar_,13,76
0x90d291f3a601A7977f7F4DA173abB37f4B2900d0,Vlad V. Weber,vladweber,https://foundation.app/@vladweber,Do what you love and love what you do my dear friend - this is the only way to success!,themjeans,https://twitter.com/bevaldoid,https://instagram.com/vlad.weber,12,29
0xC73D00b48634f66e2Da343078E1184c31f08b770,Florin Iasinovschi,florin_ias,https://foundation.app/@florin_ias,Florin is a professional 3D artist working in the video game industry. After experimenting with different software and techniques he finds a way to express his art through various procedural methods.,kirillivontev,https://twitter.com/Florin_Ias,https://instagram.com/florin_ias_art,14,20
0x02BF109cA491C9002923d5F29013e3cB0ee2f5cd,William Taylor,workfrombill,https://foundation.app/@workfrombill,Photographer based in Brookyln New York,leandercapuozzo,https://twitter.com/William32348172,https://instagram.com/billl.t,1,10
0xA52B7CF0a5BA9B6cA2b590e568191b29EC07c2B7,Tiona Nekkia McClodden,tnm,https://foundation.app/@tnm,"Tiona Nekkia McClodden [she/her] is a visual artist, filmmaker, and curator with an interdisciplinary approach that traverses documentary film, experimental video, sculpture, and sound installations.",brinkman,https://twitter.com/harrietsgun,https://instagram.com/tionam,7,30
0x047E21Efb55FeA894aB6F572b8a1547a37E64f60,Milad Safabakhsh,minimalist,https://foundation.app/@minimalist,"Milad Safabakhsh is a multiple international award-winning Artist . He is also Founder & President of the prestigious annual contest' Minimalist Photography Awards.
Minimalistphotographyawards.com",persia,https://twitter.com/miladsafa,https://instagram.com/miladsafabakhsh,35,120
0x0cDa4808Ee393b1F602f36abF4050e2a5b69d930,S K Y N E C T A,skynecta,https://foundation.app/@skynecta,Artist based in Australia working in multiple styles and mediums from drawing to photography and digital art.,ZAM,https://twitter.com/xSPEKTAx,https://instagram.com/skynecta,191,115
0x33efdC1EBA7D9c5C1F21bf62F02C41C91F00B7e4,IGotSilver,igotsilver,https://foundation.app/@igotsilver,Meme Artist. Featured in Forbes. I've made memes for multiple music artists and companies.,SuperTrip64,https://twitter.com/IGotSilver,https://instagram.com/igotsilver,5,50
0x2f62874392c8045a9284526bFF1Ca8F0993241dF,Leila,leilamohsenpour,https://foundation.app/@leilamohsenpour,"Professional illustrator and fine artist with 15 years of work experience. Based in Munich, Germany.
I mainly focus on monochrome and greyscale drawings to render complex motifs with a gloomy tone.",VladaGlinskaya,https://twitter.com/LMohsenpour,https://instagram.com/leila.mohsenpour,25,74
0x525644485aAfC75548C4Ab67147a12559959e44C,FlucT,fluct,https://foundation.app/@fluct,"Fluct is two choreographing artists flipping in & out of the psychedelic culture absorbed in the body duet. They've shown in the Guggenheim, MOMA, The Broad, The Queens Museum and more.",rachelrossin,https://twitter.com/_FlucT,https://instagram.com/fluct.tv,6,582
0x5c2c395d3597788C4E98aF2a621B49bC0467C2a8,Crystal Petit,chezc,https://foundation.app/@chezc,"An American creator based in Paris. I'm a singer-songwriter, Art.Director, and NFT art artist & founder of Black NFT Creators. Mixed media - photography, short videos and music.",cryptopom,https://twitter.com/CrystalPNight,https://instagram.com/crystalpetit,59,62
0xb5d7FBEA4D7d405580b36821f4c30E457198D5D3,Iri_Visioner,iri_visioner,https://foundation.app/@iri_visioner,"Hi, I'm Irina and my work is the artistic expression of my emotions and vision. I hope you enjoy my work and look
forward to hearing your thoughts on it!
*/ Traditional Painter */ Digital Artist",reInvent,https://twitter.com/IriVisioner,https://instagram.com/iri_visioner,99,46
0xBF340cC9aa156F3075F35668898762faf21B1a29,Jim LePage,jim_lepage,https://foundation.app/@jim_lepage,Independent artist and designer exploring the fusion of physical painting with digital techniques.,Nisheink,https://twitter.com/Jim_LePage,https://instagram.com/jim_lepage,34,66
0x48238FAa9bD6d56FB44a32Dac6185f04eAbF2117,Bager KAYA,bagerart,https://foundation.app/@bagerart,www.bagerkaya.com,Boxhead,https://twitter.com/BagerArt,https://instagram.com/bagerkaya,54,313
0x0e7802c6768E9d32D7D3A7779930c260B9Db3F94,Akira,akira_,https://foundation.app/@akira_,Artist creating dreamscapes,0x13BlockBeats,https://twitter.com/Akira_nft,,67,97
0xab5382E2d71d076CC42c2887ff1b46d5c60D74BF,Otherr,otherr,https://foundation.app/@otherr,"Composer/Musician. Past live performances include Berlin, Rome, Amsterdam, Mexico City, Kyiv, Budapest, Coachella Valley Music and Arts Festival (2019), Low End Theory in Los Angeles, and more.",t2visuals,https://twitter.com/otherr111,https://instagram.com/otherr111,9,14
0xe9f1C3CF268e67d2baD6c410156AFc2d063ad4E7,Gydravlik,cryptogeometry,https://foundation.app/@cryptogeometry,"I’m psychedelic creator and the founder of a new direction in art ""CryptoGeometry Art"".
CryptoGeometry Art reflects the structure and multidimensionality of our Universe.",NFTrippy,https://twitter.com/GydravlikS,https://instagram.com/gydravlik,423,243
0x23598F73b9fBD281bA5646e59Ad49d04456152aF,JL Maxcy,jlmaxcy,https://foundation.app/@jlmaxcy,"JL Maxcy is an American artist and curator interested in portraying humanity.
They studied painting at the University of Texas at Arlington.
They live and work from their studio in London, UK.",ThisIsReal,https://twitter.com/jlmaxcy,https://instagram.com/jlmaxcyart,252,259
0xBF74fF367e3Bb96887fcfC5662029328a13Ba734,KIRA-X23,x23,https://foundation.app/@x23,www.kira-x23.com/,,https://twitter.com/djkirax23,,0,300
0x172197CC2FC455FE470Da0F426261878AAf04395,Cecilia,ceciliaccx,https://foundation.app/@ceciliaccx,"#Collage 🌜✨🌛Dreamer
NEVER WAKE UP -",baiwei,https://twitter.com/nncdnnx,,7,65
0xB5f869331da2A1c93a5A7D7CeF46F430F2a2f8e0,Masanori Otaka,masanoriotaka,https://foundation.app/@masanoriotaka,CG Artist + Motion Designer,IOYOI,https://twitter.com/OtakaMasanori,,0,23
0xeeA467806760918a29724b089cfDAbc0DAF90943,Alexis Gomez,stabz,https://foundation.app/@stabz,"Hey! I am Alexis , and I am a 17 Year old 3D artist based in Houston, Texas",jamlex,https://twitter.com/Stabz,https://instagram.com/stabz3d,41,66
0xF74d1224931AFa9cf12D06092c1eb1818D1E255C,Edward Snowden,snowden,https://foundation.app/@snowden,"I used to work for the government. Now I work for the public.
President, Freedom of the Press Foundation",,https://twitter.com/Snowden,,0,5352
0x213fDF522FeCd53df07A5635ce24D5Be36679293,Bao Le,baole,https://foundation.app/@baole,Love Art,Smynonyms,https://twitter.com/_xmasjazzy_,https://instagram.com/xmasjazzy,18,50
0x46BAb2AaE1fa10A6F19Aa522558E03080311E01c,Zhuk,zhuk,https://foundation.app/@zhuk,I practice the transfer of the technique of my Art experience into Digital one because of my exploration of writing with a Real tassel gives the opportunity to work in digital art with my own Style.,raminnasibov,https://twitter.com/Zhuk_live,,37,373
0x699e59fFa3265b6E871606d90f52692F335F3f49,Logarithmic Creative Hub,loghub,https://foundation.app/@loghub,Creative hub specialised for multimedia art.,bauer_journal,https://twitter.com/LogHub,,0,3
0x3CaFD14E322Aa8520bc0b4E0A81aa287838974f3,Robby Graham,southpaw,https://foundation.app/@southpaw,Director / Choreographer / Immersive Technologist - I love movement in all its' forms and spend my time working with Volcap and Unity to visualise movement and dance as I perceive it.,kuprik,https://twitter.com/Robby__Graham,https://instagram.com/robby_graham,14,27
0x492fa85D00EcCd31fc3CA8F7f13aeA57736f4143,Oppi,oppi,https://foundation.app/@oppi,out of the line designer,QMoya,https://twitter.com/Alpersennn,https://instagram.com/oppi.117,24,57
0xAcC47D0F71357c4E862D67A54844f6B06Faf28ae,CGMoon,cgmoon,https://foundation.app/@cgmoon,www.artstation.com,BaoLe,,,5,27
0xd6c3D9B976799e0410070927Bc74C0009d47511A,Ilya Shkipin,ilyash,https://foundation.app/@ilyash,Expressing anxieties of the contemporary world.,nikita,https://twitter.com/Ellion2,https://instagram.com/ilya_shkipin,57,128
0xc068187cE296C872552c3E6cf788c6E65c37cE81,Igor Tsvetkov,igortsvetkov,https://foundation.app/@igortsvetkov,"I have never been a poet, but the only one real friend in my life has always been a dictaphone.",maini,https://twitter.com/IgrTsvetkov,https://instagram.com/igor_tsvetkov_anima,39,410
0x579F7A4379Db6Cf2F785f5C5Fe93AAF87671342B,Ned(a),nedo,https://foundation.app/@nedo,"Architect
Graphic designer
Digital Artist
CG Artist",Hosseinzare,https://twitter.com/nednedii,https://instagram.com/nedo.design,322,278
0xD4e6Fce81DEFd0C7065399F42F8aD8Cf2ba4Bbb2,Thaís Stein,cosmicmanifest,https://foundation.app/@cosmicmanifest,"Hey, I'm Thaís - a self-taught Brazilian 2D digital artist.
My art is heavily inspired by our inner connection with the Cosmos ✨",richardmelics,https://twitter.com/cosmic_manifest,https://instagram.com/cosmic.manifest,11,69
0xF5E4C0bD7B789891930B2a89b85c89009BE8677b,Joaquin Restrepo,joaquinrestrepo,https://foundation.app/@joaquinrestrepo,"I'm a visual artist and sculptor. My work is influenced by the study of the human figure, industrial techniques, in physical and virtual world. I've been around since 1984 and plan to be until 2084 :)",032CY,https://twitter.com/joaquinrestrepo,https://instagram.com/joaquinrestrepo,13,120
0x2f80b8B5AEFBEDC4a17d0f66a47f758f04B2a143,Kvasir Vanir,kvasir,https://foundation.app/@kvasir,Digital artist seeking the answer to the meaning of life through art.,sagittariusgallery,https://twitter.com/KvasirArt,https://instagram.com/kvasir.vanir,306,240
0xbc84C253312a10ADF6972C18bf7c1Ba20Ad27518,Illy Kostova,illykostova,https://foundation.app/@illykostova,"I'm an artist lost in a fantasy realm that finds themselves through the creation of art telling stories and evoking emotions, memories and ideas.",o_hawk,https://twitter.com/IllyKostova,https://instagram.com/illykostova,126,120
0xB8BB19b2328E74bFb3411121b2532D687fD7956F,DIM DIM,dimdim,https://foundation.app/@dimdim,"Natural born artist and your lovely friend.
painting | tattoos | digital art | music",MASHKOW,https://twitter.com/DIMDIM_GUVER,https://instagram.com/dimdimtattooer,68,27
0xD70BE236D4aE4b0aE57F39b9b151fEcFF5B231ac,Kajman,kajman,https://foundation.app/@kajman,"VFX, CG, SFX artist",Dust,,,0,13
0xEFCDE173bD2b3B1bE03EfF1ACfBADF787C4183F8,Andrii Ryzhov,arz_dsgn,https://foundation.app/@arz_dsgn,"Professional 3d artist from Ukraine.
Worked with: ROSALÍA & Travis Scott, Dua Lipa, Selena Gomez, Netflix, FC Barcelona & Audi, Mika, Ivan Dorn, Estee Louder, Petit Biscuit",mistcat,https://twitter.com/BThecheater,https://instagram.com/arz_dsgn,13,36
0x159B5B6942f93a818D2eE57E36b476f51Ff2ee9F,Florian DKS,florian_dks,https://foundation.app/@florian_dks,Art director and procedural 3D artist living in Paris.,afterform,https://twitter.com/Florian_DKS,https://instagram.com/florian_dks,56,203
0x16C93Ec97512832bA4244CC69527530D358db0E5,Artiom Kireev,kireevart,https://foundation.app/@kireevart,"Working with light is important element of self-expression, unique author’s art code. Color is original accent of sounding a visual language. Authentic fantasy, sublimated into Fairy Tale photography.",baqeich,https://twitter.com/KireevArt_NFT,https://instagram.com/kireevart,146,132
0x0FFAE226b0D0565174f4BbDa1EDFF63395939c9e,𝚃𝙰𝚂,tas,https://foundation.app/@tas,"𝚃𝙰𝚂, 𝚊 𝚌𝚘𝚕𝚕𝚎𝚌𝚝𝚒𝚟𝚎 𝚝𝚑𝚊𝚝 𝚝𝚘𝚘𝚔 𝚛𝚘𝚘𝚝 𝚒𝚗 𝚝𝚑𝚎 𝚖𝚒𝚗𝚍 𝚘𝚏 𝚊𝚗 𝚊𝚛𝚝𝚒𝚜𝚝.",Hawks,https://twitter.com/TerrorArtSquad,https://instagram.com/terrorartsquad,24,117
0xcdD3485d6137d6236434e9FE2D0cd34b77b13575,Jerry Messing,jerrymessing,https://foundation.app/@jerrymessing,"Actor from Freaks and Geeks, Even Stevens, and Mr. Show, and more. A small homage to the Blues Brothers posted to Facebook in 2011, made me the subject of the Tips Fedora Meme.",vasile,https://twitter.com/JerryMessing,,19,177
0x170652D1AB0B0Ec7274e5d7e0BD357990E350c5C,TMO Studio,themoody1,https://foundation.app/@themoody1,"Roboticist by Profession, artist by passion. I am interested in the cross area between art and technology. I have been experimenting art with Ai and I have developed robots that can paint",abinhindi,https://twitter.com/Moody1The,https://instagram.com/tmo.studio,543,302
0x028ef5f029082f05940931AcD20588Aa1962Cf8C,Bo Seph,boseph,https://foundation.app/@boseph,"Producer, DJ, Dancer, Human, artist inspired by movement. I surf the waves of the ocean and the waves of sound.
hit me up for collaborations
3rdculture collective on soundcloud.",JBoogx,https://twitter.com/Boseph10162676,,4,20
0x0B552B4f5cfC45b6AC0F7083e967396b8f7436Ec,ZON,zexonomeganerotaki,https://foundation.app/@zexonomeganerotaki,I am a Black Digital Artist who makes 2D and 3D digital art using the spectrum of colors and an array of shapes.,Chissweetart,https://twitter.com/ZexonONerotaki,,12,23
0x5A82f48DFb61daB6E3f3516776ee05ac1f105d91,Hana VR,hanavr,https://foundation.app/@hanavr,I'm Vtuber,bitbot,https://twitter.com/HANAVtuber,https://instagram.com/hanachanvr,130,53
0xedc82cb20e474b01134cF19884B919f01B731937,Horsiman,horsiman,https://foundation.app/@horsiman,"Veteran video game artist (King, Funcom, Mercury Steam, Social Point)",PunkyMeme,https://twitter.com/comhorseart,,111,123
0xa4dDD66B592C2aA9533f328233BF9DC24f6E14B4,AGT The Frenchy,agtfrenchy,https://foundation.app/@agtfrenchy,"French Artist.
Creator of the ""Metamorphic Gods"".
This collection is about myths and legends.
Trying to proove that Spirituality is everywhere.",palagin,https://twitter.com/AgtFrenchy,https://instagram.com/agt_thefrenchy,140,167
0x91550Aec2eC2Bd3aECe83BD6F5b80cE90E847d60,ArtZebs,artzebs,https://foundation.app/@artzebs,"ArtZebs mixed media artist has unique style in combining digital drawing, VR, 3D, modern media with analog sound. Participant and founder of many international symposia of contemporary art since 1998",VJ_Yarkus,https://twitter.com/art_zebs,,1378,660
0x8d12856a4d72AC3Defaa64578810AF54B989c0c6,Zak Sheinman,zaksheinman,https://foundation.app/@zaksheinman,3D animator creating thought provoking videos using comedy and the unexpected.,neonlime,https://twitter.com/SheinmanZak,https://instagram.com/shiners101,7,29
0x08545761B08240d98520D1c0f61a8084520C52E1,Aleksey Baydakov,baydaku,https://foundation.app/@baydaku,"I'm a character designer. I work with animation studios as Netflix, Nickelodeon, Disney, Ardman, etc.
10+ Years working in the entertainment industry.",Hoshi,https://twitter.com/Baydaku,,32,49
0xD728202D0CB85faf38121C76fb8c8794c152beE0,SVK,onlythecutestuff,https://foundation.app/@onlythecutestuff,I'm a UX designer by day and a curator of cute by night.,visualpotions,https://twitter.com/OnlytheCuteStuf,,9,36
0xCB5134a3140C0035BCd3B6961F97FD934695Ba58,RΞDSINWHITΞ,redsinwhite,https://foundation.app/@redsinwhite,"REDSINWHITE is a neo-expressionist multidisciplinary artist whose works explore surrealism, punk, old-school graffiti & cultural identity, inspired by all sorts of raw forms of human expression.",nicologranese,https://twitter.com/REDSINWHITE,https://instagram.com/redsinwhite,211,327
0xce26c9829d74593CDD18cdAC543B4129c62328B5,"""Shéèd""",shahrokh,https://foundation.app/@shahrokh,Shahrokh Heidari Iranian Artist and Activist living and working in exile as a political Cartoonist and illustrator since 2012 in Paris. He has been rewarded with more than 130 International prizes .,sabet,https://twitter.com/ShahrokhArt,https://instagram.com/shahrokhheidariii,64,389
0x887697971Df2EE2f5a0C43acc383F682C597C98C,Hieu Trinh,hieutrinh,https://foundation.app/@hieutrinh,"I fell in love with Lego since I was a little boy. Now I'm building a new world by ton of Lego bricks in computer graphics.
I hope you step on a Lego!!",Kontra,https://twitter.com/hieutrinh213,https://instagram.com/hieu.visual,15,51
0x9433f52C5002641A52d533A48F7fc9556A3750AB,Rodney Alan Greenblat,rodneyag,https://foundation.app/@rodneyag,Rodney Alan Greenblat upbeat colorful start East Village NYC 1980’s. Whitney Biennial 1985. Exploring computer art and music. Designer of characters and world game Parappa the Rapper. Friendly power.,,https://twitter.com/RodneyGreenblat,,63,116
0xeed77cD2834EDf9e73419cBffCEc32b8CAb305Ff,EKTZ,ektz_,https://foundation.app/@ektz_,Hello there! My name is EKTZ. I believe there is enough darkness in the world and enjoy making beautiful works that take you away from that. I've been illustrating professionally for 11 years :),zswilkinson,https://twitter.com/EKTZ_,,27,104
0x859E9351Dd7e9c725091ddE5415a6ACb51770DD5,Pixelated World,pixelatedworld,https://foundation.app/@pixelatedworld,"Going places, taking pictures, making NFTs.
Combining my passion of adventure travel and landscape / nature photography with digital manipulation.",zswilkinson,https://twitter.com/aPixelatedworld,,0,13
0x4e73d9aC475770805B1B035a0943Eb86C911dA66,3Dinosaur,3dinosaur,https://foundation.app/@3dinosaur,Artist. Dinosaur lover.,JakNFT,https://twitter.com/3Dinosaur_,,1,9
0xf1d83de0eAd95747f4AC184b36659c0D538309C8,Ayla El-Moussa,aylaelmoussa,https://foundation.app/@aylaelmoussa,"I am a visual philosopher combining the power of photography and film to capture the essence of nature, intimacy, and the sensuality of the female form.",,https://twitter.com/aylaelmoussa,,25,197
0xbDd50541A4251FfD9cF564AC000603bba8401AeB,WantedPixel,wantedpixel,https://foundation.app/@wantedpixel,"NFT Creator
I beliave in simple art
Best things are simply.
i believe in the future of NFT!
A smart quote will definitely appear here,I promise
instagram-wantedpixelnfc
telegram grou -NFTworldwide",Iri_Visioner,https://twitter.com/WantedPixelNft,https://instagram.com/wantedpixelnft,1037,391
0x203019c38E4890E81A5d8C9513b97aEc0fC2FC66,Tamas,tamasnft,https://foundation.app/@tamasnft,"Graphic Designer | Photographer
Welcome to my Imagination",SKYNECTA,https://twitter.com/TamasDesigns,https://instagram.com/tamasdesigns,21,35
0x4eb91d6C2D9f9Fa73308b5c823224B88735A7e76,Kevin Jaeger,wild_once,https://foundation.app/@wild_once,"Art Director and 3D Artist from Hamburg, Germany",macomoroni,https://twitter.com/Wild__Once,https://instagram.com/wild_once,29,195
0x3e78Bf147C94B0bf94b4AB8B1D459c5852b87fa9,Anna,anna_v,https://foundation.app/@anna_v,Hi i'm Anna- Digital artist and graphic designer from Saint Petersburg.,parh0,https://twitter.com/Anna_V_E,https://instagram.com/annav__e,76,219
0xfEBdA74d254c424B6b404C6bcaeE62D2ce89aa7c,Irina Batyrgoreeva,irinabatyrgoreeva,https://foundation.app/@irinabatyrgoreeva,"I'm Irina - acrylic and gouache painter from Moscow. I want my paintings to stop a person even for a sec, so that people remember how beautiful world is, carefree childhood and become happier now.",WearingFondness,https://twitter.com/batyrgoreeva,https://instagram.com/irinabatyrgoreeva,53,145
0x3a45a02ebD2a7FB1D19D24008f6a7591C3d156fe,Ashley Marié,ashleymarie,https://foundation.app/@ashleymarie,"Fine art photographer and digital artist creating digital collages and photo-manipulations. I love creating! If Art didn't exist, neither would I.",NoelleWood,https://twitter.com/AshleyMarie_1,https://instagram.com/ashleymariefoto,41,176
0x2dF11633FCd026e6D57A29Ac401750BeFEf26562,GLIL,iamglil,https://foundation.app/@iamglil,"Antihero/Pioneer
-Collage is the most decentralized form of art-",Jopoto,https://twitter.com/IAMGLIL,,68,218
0x9CaF149E83DC272Cb66ea97b9ACD9627bBe3329A,Saint Julia,saintj,https://foundation.app/@saintj,"The artist who uses the experiment in everything.
Her monologue is about refusal of trade market relations, because she pays her dues with art.
It""s her currency.",aksenovrus,https://twitter.com/Julia48312833,https://instagram.com/saint.jl,20,29
0x069034FB2398874979FbCf49a0A7d33AbF6A6FFb,Tim Worthington,timsart,https://foundation.app/@timsart,Australian Animator/Illustrator and Motion Designer,MrSeaks,https://twitter.com/timsanimation,https://instagram.com/timsanimation,82,96
0x67BD9361CA652c4f428Ac28890Eeb36C7F8076d1,GOLDI GOLD,goldigold,https://foundation.app/@goldigold,"Goldi Gold Digital work is informed by his surroundings, and he is perpetually pushed by the vitality of the world around him.",ArtisLife,https://twitter.com/goldigold,https://instagram.com/goldigold45,16,29
0x7f596eEe6366fD25DAe37EE4D6a0FE2126cf40dc,MelbaMarat,melbamarat,https://foundation.app/@melbamarat,I will show you your shadow,Martisha,https://twitter.com/melba_marat,,22,251
0xe9aF6D1631871086cE6cd99F55120317a4a2a5E8,Ares Playground,rusharil,https://foundation.app/@rusharil,"Rusharil Hutangkabodee aka Ares, digital artist base in Thailand. Work as concept artist and 2d animator in studio then decide to take path of freelance artist.",Smynonyms,https://twitter.com/rusharil,https://instagram.com/rusharil,13,28
0xF4cb3a8F9A2E54B4D32D7836da09A1a31832163b,Misha Libertee,libertee,https://foundation.app/@libertee,Artist | Designer,loto,https://twitter.com/mishalibertee,https://instagram.com/mishalibertee,48,86
0xF42Bc1A36780275B0B410063546235b8B9B66321,Duncan Rogoff,duncanrogoff,https://foundation.app/@duncanrogoff,"Challenge seeker. Problem solver. But never an artist.
Motion Graphics Designer forever exploring how to turn technical knowledge into something beautiful.",dfascanio,https://twitter.com/DuncanRogoff,https://instagram.com/dunc1489,58,203
0x0AEFB71283aD8274131D4229Bc4f802AaE873f44,Mehdi/Hadi,kiani,https://foundation.app/@kiani,"We are Kiani brothers.
We do 3D arts, Producing 3d animation and VFX since 2010.",RenderBurger,https://twitter.com/hadikiani11,http://instagram.com/mehdi.3d.art,29,93
0xEC8F24Ec9335147844E86459fD717d31696d4Ce3,Meraki,meraki,https://foundation.app/@meraki,"Digital Multidisciplinary Artist.
Expressing the way I see life through the colors and shapes.
Family Member of #NFTGuild",Porfinn,https://twitter.com/Meraki_nft,https://instagram.com/meraki_nft,1063,241
0x751AAcD0AA0514FE9Fb50f557c47629b3F97500f,Daniel Keogh,danielkeoghart,https://foundation.app/@danielkeoghart,24 year old Artist from Australia.,kyokill,https://twitter.com/DanielKeoghArt,https://instagram.com/danielkeoghart,19,240
0xC08276B2f2D9D9dB67b6c5BA597bB2428080E535,////// JB \\\\\\,jose_bernabe,https://foundation.app/@jose_bernabe,"DIGITAL CREATOR / LOVE LETTERS FORM
16 years creating value for brands: Google, Nike, Nickelodeon, Adidas.
Published on : Fubiz, Adobe, Abduzeedo, Inspiration Now, TrendHunter, Graffica.",ollorens,https://twitter.com/JoseBernabe_,https://instagram.com/josebernabe_jb,7,36
0x93c3ABc4804Df0F1fb0C2aDFdB65A7d161246b32,Abdul,z4,https://foundation.app/@z4,Visual Artist creating for the love of it.,Opeswerve,https://twitter.com/Z4HIIR,https://instagram.com/zahircreates,50,75
